year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
2024,DISTRICT OF COLUMBIA,DC,11,53,55,US HOUSE,0,GEN,ELEANOR HOLMES NORTON,DEMOCRAT,FALSE,TOTAL,251540,328404,FALSE,20250910,FALSE
2024,DISTRICT OF COLUMBIA,DC,11,53,55,US HOUSE,0,GEN,KYMONE FREEMAN,STATEHOOD GREEN,FALSE,TOTAL,21873,328404,FALSE,20250910,FALSE
2024,DISTRICT OF COLUMBIA,DC,11,53,55,US HOUSE,0,GEN,MICHAEL A. BROWN,INDEPENDENT,FALSE,TOTAL,19033,328404,FALSE,20250910,FALSE
2024,DISTRICT OF COLUMBIA,DC,11,53,55,US HOUSE,0,GEN,MYRTLE PATRICIA ALEXANDER,REPUBLICAN,FALSE,TOTAL,19765,328404,FALSE,20250910,FALSE
2024,DISTRICT OF COLUMBIA,DC,11,53,55,US HOUSE,0,GEN,OVER VOTES,NA,FALSE,TOTAL,561,328404,FALSE,20250910,FALSE
2024,DISTRICT OF COLUMBIA,DC,11,53,55,US HOUSE,0,GEN,UNDER VOTES,NA,FALSE,TOTAL,13774,328404,FALSE,20250910,FALSE
2024,DISTRICT OF COLUMBIA,DC,11,53,55,US HOUSE,0,GEN,WRITEIN,NA,TRUE,TOTAL,1858,328404,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,1,GEN,GAY VALIMONT,DEMOCRAT,FALSE,TOTAL,140980,415088,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,1,GEN,MATT GAETZ,REPUBLICAN,FALSE,TOTAL,274108,415088,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,2,GEN,NEAL P. DUNN,REPUBLICAN,FALSE,TOTAL,247957,402280,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,2,GEN,YEN BAILEY,DEMOCRAT,FALSE,TOTAL,154323,402280,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,3,GEN,KAT CAMMACK,REPUBLICAN,FALSE,TOTAL,241174,391457,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,3,GEN,TOM WELLS,DEMOCRAT,FALSE,TOTAL,150283,391457,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,4,GEN,AARON BEAN,REPUBLICAN,FALSE,TOTAL,222364,388349,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,4,GEN,"LASHONDA \""L. J.\"" HOLLOWAY",DEMOCRAT,FALSE,TOTAL,165912,388349,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,4,GEN,TODD SCHAEFER,NA,TRUE,TOTAL,73,388349,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,5,GEN,GARY L. KONIZ,NA,TRUE,TOTAL,23,424064,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,5,GEN,JAY MCGOVERN,DEMOCRAT,FALSE,TOTAL,156570,424064,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,5,GEN,JOHN H. RUTHERFORD,REPUBLICAN,FALSE,TOTAL,267471,424064,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,6,GEN,JAMES DAVID STOCKTON III,DEMOCRAT,FALSE,TOTAL,143050,427474,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,6,GEN,MICHAEL WALTZ,REPUBLICAN,FALSE,TOTAL,284414,427474,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,6,GEN,RICHARD PAUL DEMBINSKY,NA,TRUE,TOTAL,10,427474,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,7,GEN,CORY MILLS,REPUBLICAN,FALSE,TOTAL,233937,413854,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,7,GEN,JENNIFER ADAMS,DEMOCRAT,FALSE,TOTAL,179917,413854,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,8,GEN,MIKE HARIDOPOLOS,REPUBLICAN,FALSE,TOTAL,280352,450448,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,8,GEN,SANDY KENNEDY,DEMOCRAT,FALSE,TOTAL,170096,450448,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,9,GEN,DARREN SOTO,DEMOCRAT,FALSE,TOTAL,178785,324273,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,9,GEN,MARCUS CARTER,NO PARTY AFFILIATION,FALSE,TOTAL,7412,324273,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,9,GEN,THOMAS CHALIFOUX,REPUBLICAN,FALSE,TOTAL,138076,324273,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,10,GEN,MAXWELL FROST,DEMOCRAT,FALSE,TOTAL,181455,290915,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,10,GEN,WILLIE J. MONTAGUE,REPUBLICAN,FALSE,TOTAL,109460,290915,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,11,GEN,BARBIE HARDEN HALL,DEMOCRAT,FALSE,TOTAL,176726,446003,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,11,GEN,DANIEL WEBSTER,REPUBLICAN,FALSE,TOTAL,269277,446003,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,12,GEN,GUS M. BILIRAKIS,REPUBLICAN,FALSE,TOTAL,306487,431436,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,12,GEN,"ROCK ABOUJAOUDE, JR.",DEMOCRAT,FALSE,TOTAL,124949,431436,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,13,GEN,ANNA PAULINA LUNA,REPUBLICAN,FALSE,TOTAL,225636,411593,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,13,GEN,TONY D���ARRIGO,NA,TRUE,TOTAL,27,411593,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,13,GEN,WHITNEY FOX,DEMOCRAT,FALSE,TOTAL,185930,411593,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,14,GEN,CHRISTOPHER BRADLEY,NO PARTY AFFILIATION,FALSE,TOTAL,2595,350185,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,14,GEN,KATHY CASTOR,DEMOCRAT,FALSE,TOTAL,199423,350185,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,14,GEN,NATHANIEL T. SNYDER,LIBERTARIAN PARTY OF FLORIDA,FALSE,TOTAL,2524,350185,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,14,GEN,"ROBERT \""ROCKY\"" ROCHFORD",REPUBLICAN,FALSE,TOTAL,145643,350185,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,15,GEN,LAUREL M. LEE,REPUBLICAN,FALSE,TOTAL,195334,347695,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,15,GEN,"PATRICIA \""PAT\"" KEMP",DEMOCRAT,FALSE,TOTAL,152361,347695,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,16,GEN,JAN SCHNEIDER,DEMOCRAT,FALSE,TOTAL,168625,416141,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,16,GEN,VERN BUCHANAN,REPUBLICAN,FALSE,TOTAL,247516,416141,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,17,GEN,MANNY LOPEZ,DEMOCRAT,FALSE,TOTAL,164566,455921,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,17,GEN,RALPH E. HARTMAN,NA,TRUE,TOTAL,8,455921,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,17,GEN,W. GREGORY STEUBE,REPUBLICAN,FALSE,TOTAL,291347,455921,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,18,GEN,ANDREA DORIA KALE,DEMOCRAT,FALSE,TOTAL,119637,344807,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,18,GEN,SCOTT FRANKLIN,REPUBLICAN,FALSE,TOTAL,225170,344807,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,19,GEN,BYRON DONALDS,REPUBLICAN,FALSE,TOTAL,275708,415746,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,19,GEN,KARI L. LERNER,DEMOCRAT,FALSE,TOTAL,140038,415746,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,20,GEN,SHEILA CHERFILUS-MCCORMICK,DEMOCRAT,FALSE,TOTAL,1,-1,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,21,GEN,BRIAN J. MAST,REPUBLICAN,FALSE,TOTAL,277435,448766,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,21,GEN,ELIZABETH FELTON,NA,TRUE,TOTAL,19,448766,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,21,GEN,THOMAS WITKOP,DEMOCRAT,FALSE,TOTAL,171312,448766,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,22,GEN,DAN FRANZESE,REPUBLICAN,FALSE,TOTAL,165248,366856,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,22,GEN,LOIS FRANKEL,DEMOCRAT,FALSE,TOTAL,201608,366856,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,23,GEN,JARED MOSKOWITZ,DEMOCRAT,FALSE,TOTAL,196311,374317,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,23,GEN,"JOSEPH \""JOE\"" KAUFMAN",REPUBLICAN,FALSE,TOTAL,178006,374317,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,24,GEN,FREDERICA S. WILSON,DEMOCRAT,FALSE,TOTAL,194874,285588,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,24,GEN,JESUS GABRIEL NAVARRO,REPUBLICAN,FALSE,TOTAL,90692,285588,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,24,GEN,LAVERN SPICER,NA,TRUE,TOTAL,22,285588,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,25,GEN,CHRIS EDDY,REPUBLICAN,FALSE,TOTAL,156208,343191,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,25,GEN,DEBBIE WASSERMAN SCHULTZ,DEMOCRAT,FALSE,TOTAL,186942,343191,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,25,GEN,EDDIE GOLDFARB,NA,TRUE,TOTAL,41,343191,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,26,GEN,JOEY ATKINS,DEMOCRAT,FALSE,TOTAL,89072,306271,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,26,GEN,MARIO DIAZ-BALART,REPUBLICAN,FALSE,TOTAL,217199,306271,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,27,GEN,LUCIA BAEZ-GELLER,DEMOCRAT,FALSE,TOTAL,130708,329867,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,27,GEN,MARIA ELVIRA SALAZAR,REPUBLICAN,FALSE,TOTAL,199159,329867,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,28,GEN,CARLOS A. GIMENEZ,REPUBLICAN,FALSE,TOTAL,210057,325337,FALSE,20250910,FALSE
2024,FLORIDA,FL,12,59,43,US HOUSE,28,GEN,PHIL EHR,DEMOCRAT,FALSE,TOTAL,115280,325337,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,1,GEN,"EARL L. \""BUDDY\"" CARTER",REPUBLICAN,FALSE,TOTAL,220576,355857,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,1,GEN,PATTI HEWITT,DEMOCRAT,FALSE,TOTAL,135281,355857,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,2,GEN,A. WAYNE JOHNSON,REPUBLICAN,FALSE,TOTAL,136473,312501,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,2,GEN,"SANFORD D. BISHOP, JR.",DEMOCRAT,FALSE,TOTAL,176028,312501,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,3,GEN,BRIAN JACK,REPUBLICAN,FALSE,TOTAL,273036,411785,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,3,GEN,MAURA KELLER,DEMOCRAT,FALSE,TOTAL,138749,411785,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,4,GEN,EUGENE YU,REPUBLICAN,FALSE,TOTAL,74071,303361,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,4,GEN,"HENRY C. \""HANK\"" JOHNSON, JR.",DEMOCRAT,FALSE,TOTAL,229290,303361,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,5,GEN,"JOHN \""BONGO\"" SALVESEN",REPUBLICAN,FALSE,TOTAL,49221,343691,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,5,GEN,NIKEMA WILLIAMS,DEMOCRAT,FALSE,TOTAL,294470,343691,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,6,GEN,JEFF CRISWELL,REPUBLICAN,FALSE,TOTAL,93909,370936,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,6,GEN,LUCY MCBATH,DEMOCRAT,FALSE,TOTAL,277027,370936,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,7,GEN,BOB CHRISTIAN,DEMOCRAT,FALSE,TOTAL,149535,425442,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,7,GEN,RICHARD MCCORMICK,REPUBLICAN,FALSE,TOTAL,275907,425442,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,8,GEN,AUSTIN SCOTT,REPUBLICAN,FALSE,TOTAL,231547,335981,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,8,GEN,DARRIUS BUTLER,DEMOCRAT,FALSE,TOTAL,104434,335981,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,9,GEN,ANDREW S. CLYDE,REPUBLICAN,FALSE,TOTAL,271062,392816,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,9,GEN,TAMBREI CASH,DEMOCRAT,FALSE,TOTAL,121754,392816,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,10,GEN,"ALEXANDRA \""LEXY\"" DOHERTY",DEMOCRAT,FALSE,TOTAL,150274,406716,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,10,GEN,MIKE COLLINS,REPUBLICAN,FALSE,TOTAL,256442,406716,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,11,GEN,BARRY LOUDERMILK,REPUBLICAN,FALSE,TOTAL,269849,400913,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,11,GEN,"KATY \""KATE\"" L. STAMPER",DEMOCRAT,FALSE,TOTAL,131064,400913,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,12,GEN,"ELIZABETH \""LIZ\"" JOHNSON",DEMOCRAT,FALSE,TOTAL,135417,341266,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,12,GEN,RICK W. ALLEN,REPUBLICAN,FALSE,TOTAL,205849,341266,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,13,GEN,DAVID SCOTT,DEMOCRAT,FALSE,TOTAL,256902,357632,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,13,GEN,JONATHAN CHAVEZ,REPUBLICAN,FALSE,TOTAL,100730,357632,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,14,GEN,MARJORIE TAYLOR GREENE,REPUBLICAN,FALSE,TOTAL,243446,378205,FALSE,20250910,FALSE
2024,GEORGIA,GA,13,58,44,US HOUSE,14,GEN,SHAWN HARRIS,DEMOCRAT,FALSE,TOTAL,134759,378205,FALSE,20250910,FALSE
2024,HAWAII,HI,15,95,82,US HOUSE,1,GEN,BLANK VOTES,NA,FALSE,TOTAL,22669,251432,FALSE,20250910,FALSE
2024,HAWAII,HI,15,95,82,US HOUSE,1,GEN,ED CASE,DEMOCRAT,FALSE,TOTAL,164237,251432,FALSE,20250910,FALSE
2024,HAWAII,HI,15,95,82,US HOUSE,1,GEN,OVER VOTES,NA,FALSE,TOTAL,153,251432,FALSE,20250910,FALSE
2024,HAWAII,HI,15,95,82,US HOUSE,1,GEN,PATRICK C. LARGEY,REPUBLICAN,FALSE,TOTAL,64373,251432,FALSE,20250910,FALSE
2024,HAWAII,HI,15,95,82,US HOUSE,2,GEN,AARON TOMAN,LIBERTARIAN,FALSE,TOTAL,4497,270804,FALSE,20250910,FALSE
2024,HAWAII,HI,15,95,82,US HOUSE,2,GEN,BLANK VOTES,NA,FALSE,TOTAL,20266,270804,FALSE,20250910,FALSE
2024,HAWAII,HI,15,95,82,US HOUSE,2,GEN,JILL N. TOKUDA,DEMOCRAT,FALSE,TOTAL,166251,270804,FALSE,20250910,FALSE
2024,HAWAII,HI,15,95,82,US HOUSE,2,GEN,OVER VOTES,NA,FALSE,TOTAL,382,270804,FALSE,20250910,FALSE
2024,HAWAII,HI,15,95,82,US HOUSE,2,GEN,RANDALL KELLY MEYER,NONPARTISAN,FALSE,TOTAL,3937,270804,FALSE,20250910,FALSE
2024,HAWAII,HI,15,95,82,US HOUSE,2,GEN,STEVE BOND,REPUBLICAN,FALSE,TOTAL,75471,270804,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,1,GEN,BRENDAN J. GOMEZ,CONSTITUTION,FALSE,TOTAL,6933,489086,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,1,GEN,DAVID D. BOT,NA,TRUE,TOTAL,3,489086,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,1,GEN,KAYLEE PETERSON,DEMOCRAT,FALSE,TOTAL,118656,489086,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,1,GEN,MARGOT DUPRE,NA,TRUE,TOTAL,7,489086,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,1,GEN,MATT LOESBY,LIBERTARIAN,FALSE,TOTAL,9594,489086,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,1,GEN,OVER VOTES,NA,FALSE,TOTAL,246,489086,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,1,GEN,RUSS FULCHER,REPUBLICAN,FALSE,TOTAL,331049,489086,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,1,GEN,UNDER VOTES,NA,FALSE,TOTAL,22598,489086,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,2,GEN,DAVID ROTH,DEMOCRAT,FALSE,TOTAL,126229,428514,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,2,GEN,IDAHO LAW - CARTA SIERRA,CONSTITUTION,FALSE,TOTAL,9804,428514,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,2,GEN,MICHAEL K. SIMPSON,REPUBLICAN,FALSE,TOTAL,250119,428514,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,2,GEN,OVER VOTES,NA,FALSE,TOTAL,552,428514,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,2,GEN,TODD CORSETTI,LIBERTARIAN,FALSE,TOTAL,21310,428514,FALSE,20250910,FALSE
2024,IDAHO,ID,16,82,63,US HOUSE,2,GEN,UNDER VOTES,NA,FALSE,TOTAL,20500,428514,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,1,GEN,HILARY MYRICK-WINSTON,NA,TRUE,TOTAL,45,316507,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,1,GEN,JONATHAN L. JACKSON,DEMOCRAT,FALSE,TOTAL,208398,316507,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,1,GEN,MARCUS LEWIS,REPUBLICAN,FALSE,TOTAL,108064,316507,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,2,GEN,ASHLEY RAMOS,REPUBLICAN,FALSE,TOTAL,94004,289843,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,2,GEN,HILARY MYRICK-WINSTON,NA,TRUE,TOTAL,29,289843,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,2,GEN,MIKE VICK,NA,TRUE,TOTAL,33,289843,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,2,GEN,ROBIN L. KELLY,DEMOCRAT,FALSE,TOTAL,195777,289843,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,3,GEN,ANGEL OAKLEY,NA,TRUE,TOTAL,96,259908,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,3,GEN,DELIA C. RAMIREZ,DEMOCRAT,FALSE,TOTAL,174825,259908,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,3,GEN,JOHN BOORAS,REPUBLICAN,FALSE,TOTAL,84987,259908,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,4,GEN,ALICIA MARTINEZ,NA,TRUE,TOTAL,26,206396,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,4,GEN,ED HERSHEY,WORKING CLASS,FALSE,TOTAL,10704,206396,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,4,GEN,"JES��S G. \""CHUY\"" GARC��A",DEMOCRAT,FALSE,TOTAL,139343,206396,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,4,GEN,LUPE CASTILLO,REPUBLICAN,FALSE,TOTAL,56323,206396,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,5,GEN,FRANK ROWDER,NA,TRUE,TOTAL,9,363965,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,5,GEN,MIKE QUIGLEY,DEMOCRAT,FALSE,TOTAL,251025,363965,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,5,GEN,TOMMY HANSON,REPUBLICAN,FALSE,TOTAL,112931,363965,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,6,GEN,NIKI CONFORTI,REPUBLICAN,FALSE,TOTAL,166116,362849,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,6,GEN,"PETER J. MEYER, JR.",NA,TRUE,TOTAL,86,362849,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,6,GEN,SEAN CASTEN,DEMOCRAT,FALSE,TOTAL,196647,362849,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,7,GEN,CHAD KOPPIE,REPUBLICAN,FALSE,TOTAL,44598,267152,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,7,GEN,DANNY K. DAVIS,DEMOCRAT,FALSE,TOTAL,222408,267152,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,7,GEN,LIEN CHOI,NA,TRUE,TOTAL,133,267152,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,7,GEN,LOWELL MARTIN SEIDA,NA,TRUE,TOTAL,13,267152,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,8,GEN,MARK RICE,REPUBLICAN,FALSE,TOTAL,130153,303073,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,8,GEN,RAJA KRISHNAMOORTHI,DEMOCRAT,FALSE,TOTAL,172920,303073,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,9,GEN,JANICE D. SCHAKOWSKY,DEMOCRAT,FALSE,TOTAL,231722,338828,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,9,GEN,SETH ALAN COHEN,REPUBLICAN,FALSE,TOTAL,107106,338828,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,10,GEN,BRADLEY SCOTT SCHNEIDER,DEMOCRAT,FALSE,TOTAL,196358,327621,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,10,GEN,JIM CARRIS,REPUBLICAN,FALSE,TOTAL,131025,327621,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,10,GEN,JOSEPH SEVERINO,NA,TRUE,TOTAL,238,327621,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,11,GEN,ANNA SCHIEFELBEIN,NA,TRUE,TOTAL,229,359684,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,11,GEN,BILL FOSTER,DEMOCRAT,FALSE,TOTAL,199825,359684,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,11,GEN,JERRY EVANS,REPUBLICAN,FALSE,TOTAL,159630,359684,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,12,GEN,BRIAN ROBERTS,DEMOCRAT,FALSE,TOTAL,94875,367629,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,12,GEN,MIKE BOST,REPUBLICAN,FALSE,TOTAL,272754,367629,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,13,GEN,CHIBUIHE ASONYE,NA,TRUE,TOTAL,244,329500,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,13,GEN,JOSHUA LOYD,REPUBLICAN,FALSE,TOTAL,137917,329500,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,13,GEN,NIKKI BUDZINSKI,DEMOCRAT,FALSE,TOTAL,191339,329500,FALSE,20250910,FALSE
2024,ILLINOIS,IL,17,33,21,US HOUSE,14,GEN,CONSTANT CONNOR VLAKANCIC,NA,TRUE,TOTAL,3,332929,FALSE,20250910,FALSE
